40.590664,44.88478
37.402893,45.267259
40.720758,44.638139
39.082177,44.102379
39.593821,45.14977
40.054747,44.87525
38.968252,45.022456
39.188609,44.884256
84.63649,53.215645
82.569548,51.316796
81.219595,51.527746
79.943,52.904766
83.801362,53.334435
31.950946,52.534192
130.805359,42.655809
56.057129,54.821754
37.171774,55.986224
33.765552,52.578454
33.218163,53.387458
34.495927,52.150928
32.401334,53.01492
34.363335,53.245399
47.982559,61.112457
37.80532,50.943534
39.972892,46.322053
42.84574,48.603968
33.443991,69.202028
38.876588,56.163233
42.145638,56.249361
42.678258,56.20492
39.878093,56.155568
91.510929,52.987304
41.305157,56.373639
42.049168,55.578666
37.46043,55.141017
37.683859,55.616631
38.727486,56.395855
30.396537,59.946306
30.313901,59.962845
37.651933,55.74446
37.310708,55.83117
37.60796,55.749157
55.955817,54.719362
32.418986,67.151804
48.42638,58.331433
51.063771,56.944945
49.902501,58.105858
39.681056,56.497884
38.720847,56.395342
40.401757,56.127572
45.388368,49.765454
44.527944,48.711009
45.199174,48.694848
44.550761,48.51235
44.512996,48.705171
41.996401,50.794949
43.508185,48.689989
44.734879,48.803967
43.235852,50.054933
45.410332,50.079143
42.720282,49.574141
44.523506,48.711734
48.546243,57.463105
48.899801,58.539728
36.576865,50.611416
78.372942,55.350372
80.48737,54.329972
77.014105,55.226061
84.384755,55.66469
84.367229,54.426184
83.562986,55.345217
77.282648,54.358166
47.198159,42.755566
42.763059,59.976116
43.124775,59.757362
36.43865,61.005007
36.433826,58.842545
36.44643,58.716388
38.622446,60.131456
37.793211,60.030546
39.88474,59.223448
45.800416,59.988658
39.874652,59.225543
35.945314,59.389456
40.344795,59.503127
39.193487,51.666674
39.0484,51.386452
42.065338,51.367551
39.078817,50.860731
39.210663,51.67407
43.179069,53.028706
43.189912,53.926404
32.90422,67.945103
32.95042,67.939147
30.205735,69.404207
44.805469,50.319827
44.73823,48.801167
90.49223,56.268756
94.672783,58.182946
92.893652,56.01083
92.675002,53.883633
89.80545,55.130451
41.515614,44.39317
89.183439,55.526337
127.686004,52.00461
128.13359,51.378942
128.477833,50.920605
128.00355,50.364564
129.108496,50.372797
128.92011,51.657311
128.011779,50.064376
41.948072,44.963412
132.178695,43.35561
40.847627,64.477248
45.94058,61.559991
38.113712,63.9005
40.509564,64.539115
39.840301,64.565592
43.394243,64.698488
46.881449,50.050467
43.756785,50.864494
43.652239,49.763568
45.455822,50.030791
39.803551,59.123956
42.051198,60.742793
39.552265,59.297246
43.573609,60.499329
45.457969,59.528107
39.881929,59.223384
39.894065,59.216941
39.908169,59.209958
40.255287,58.881063
37.930456,59.12336
37.932099,59.120954
46.302188,60.758453
37.601636,55.766116
37.629619,55.757718
30.315832,59.942074
37.586598,55.754735
92.383453,55.958542
39.203054,51.658546
41.631281,51.099618
40.56287,49.938562
40.798794,51.84039
40.095368,50.460884
134.259651,46.813578
125.995492,52.787392
129.290099,50.719203
128.380923,51.094098
129.873133,49.79277
127.525323,50.259046
124.078775,53.381212
124.730844,55.146599
127.252334,53.731647
81.209139,51.500259
80.89189,51.760473
78.64956,52.996817
85.701695,52.415658
83.799242,53.332408
85.233052,52.550103
81.347965,53.796332
85.946548,51.956472
82.988549,53.316015
84.579959,53.363725
82.201265,51.154235
84.927491,53.755956
83.937772,53.391948
38.131849,45.260306
38.971747,45.025298
40.116138,45.851667
38.941707,45.613771
37.310573,44.896242
37.364589,45.281752
42.143635,45.487061
42.908039,45.718042
42.923651,45.71448
42.723004,43.900861
43.027146,44.134581
43.078548,44.040197
41.96814,45.044693
41.948162,44.62948
43.003323,44.71032
42.857957,44.043528
43.079671,44.035927
41.894227,43.839298
42.718557,43.892832
41.974635,45.045183
43.477921,44.149142
43.884229,44.403185
42.911955,45.716595
41.741423,43.443841
42.920013,45.715947
41.961394,45.040967
42.504093,44.459236
135.051049,48.473283
140.288703,48.967623
38.160882,44.466255
136.905064,50.223765
132.92877,48.79306
134.756491,47.531805
135.052387,48.47299
136.545172,49.445551
137.02966,50.543701
137.025097,50.538589
140.716364,53.137484
132.887834,50.988267
132.93107,48.789522
40.098719,44.605971
38.077177,44.56317
38.273729,46.709157
39.73306,43.577035
40.104073,44.608127
37.779089,44.716521
41.138169,44.994296
36.63186,53.372193
35.709128,65.026802
38.374933,59.859059
30.301127,59.931688
29.905751,59.883905
30.321168,59.941186
37.610619,54.186384
37.529322,54.072414
35.212189,62.084948
37.31617,55.65019
41.726808,49.627021
39.07146,44.097006
38.974999,45.03698
37.983088,44.93586
39.728389,43.576238
40.232865,45.016684
39.563404,44.931847
83.557227,51.402294
80.363591,52.013835
80.190611,51.360274
82.261569,52.219981
81.628329,52.704885
90.418326,56.015017
90.50186,56.279687
92.182985,58.454435
95.708415,56.20555
92.872775,56.007378
91.689406,53.709705
91.437878,53.717022
86.163159,69.406667
91.930271,53.32674
92.396928,53.276177
92.862013,56.013221
87.961955,65.789766
92.881632,56.011404
92.968185,56.05872
88.208533,69.34591
99.181796,58.602278
94.893077,57.214043
92.382438,55.962785
97.480072,58.384473
91.550697,54.316697
95.968477,67.236779
87.450077,64.540839
131.882107,43.116286
132.817415,44.596203
133.726887,45.925747
133.122375,43.117339
132.872805,42.811326
131.882053,43.114358
133.861185,44.159704
135.588691,44.560903
133.399317,45.464455
93.532264,56.252922
92.886995,56.023118
39.987669,43.390531
32.998543,54.956192
43.604862,43.484925
43.608257,43.486593
43.575002,43.449483
42.51295,43.255944
43.600397,43.480588
44.009184,43.76072
44.064314,43.623158
37.436813,54.923859
73.379279,54.973781
20.116459,54.94067
22.206929,54.596175
20.227976,54.952429
35.46626,57.125825
31.420383,56.642678
34.576155,57.601963
36.769069,56.717811
44.052133,56.358253
44.01611,56.329302
44.008322,56.32777
37.57148,55.764399
37.523231,55.738764
37.561526,55.690643
37.593093,55.736422
43.143801,51.556185
48.813958,52.011967
45.388988,52.309199
48.105475,52.489354
47.791936,52.041347
46.12036,51.503158
47.772991,52.044006
48.811551,51.995195
47.772074,52.031818
46.022075,51.520092
46.022075,51.520092
45.000296,51.873632
43.490803,51.943472
44.483145,51.499721
43.631667,51.239558
147.875102,45.228843
142.744455,46.958995
142.948507,53.590508
44.255673,46.310637
